Phase,Day,Timestep,Age,IncomeBracket,HouseholdSize,MaritalStatus,EmploymentStatus,Gender,LoyaltyType,LoyaltyFirm,LoyaltyStrength
run,1,4,45,<50k,2,Married,Employed,Male,New,,0.0
run,1,4,37,50k-100k,1,Single,Employed,Female,New,,0.0
run,1,4,45,<50k,3,Single,Employed,Female,Returning,Firm2,0.8620710372924805
run,1,4,23,<50k,2,Single,Employed,Female,Returning,Firm2,0.4192412197589874
run,1,4,18,200k+,1,Married,Student,Male,New,,0.0
run,1,4,42,<50k,4,Married,Employed,Male,New,,0.0
run,1,4,50,200k+,1,Single,Employed,Male,New,,0.0
run,1,4,52,50k-100k,3,Single,Employed,Female,Returning,Firm1,0.42746981978416443
run,1,4,18,50k-100k,2,Single,Student,Female,Returning,Firm2,0.811469316482544
run,1,4,45,50k-100k,5,Married,Employed,Male,New,,0.0
run,1,4,27,100k-200k,2,Married,Employed,Male,Returning,Firm2,0.5436970591545105
run,1,4,18,50k-100k,1,Married,Employed,Female,Returning,Firm1,0.42012110352516174
run,1,4,20,100k-200k,1,Single,Student,Male,Returning,Firm2,0.7947052121162415
run,1,4,33,50k-100k,4,Single,Unemployed,Male,Returning,Firm2,0.7081290483474731
run,1,4,41,50k-100k,3,Single,Employed,Male,Returning,Firm2,0.8626221418380737
run,1,4,18,100k-200k,1,Divorced,Student,Male,New,,0.0
run,1,4,46,200k+,1,Married,Employed,Male,Returning,Firm2,0.6717779040336609
run,1,4,36,100k-200k,1,Single,Employed,Female,Returning,Firm2,0.7255176305770874
run,1,4,34,50k-100k,3,Married,Unemployed,Male,Returning,Firm1,0.5072486400604248
run,1,4,44,<50k,4,Single,Employed,Male,Returning,Firm1,0.7502849102020264
run,1,4,20,<50k,1,Married,Employed,Male,Returning,Firm2,0.9050716757774353
run,1,4,45,50k-100k,1,Married,Unemployed,Female,New,,0.0
run,1,4,64,100k-200k,1,Single,Employed,Male,Returning,Firm1,0.6419757604598999
run,1,4,33,100k-200k,4,Single,Employed,Female,Returning,Firm1,0.48512494564056396
run,1,4,52,50k-100k,1,Single,Employed,Male,Returning,Firm2,0.622816264629364
run,1,4,18,200k+,3,Single,Student,Male,Returning,Firm1,0.8648883104324341
run,1,4,25,50k-100k,1,Single,Employed,Male,New,,0.0
run,1,4,32,100k-200k,1,Married,Employed,Male,Returning,Firm2,0.9257539510726929
run,1,4,35,50k-100k,3,Married,Employed,Male,New,,0.0
run,1,4,18,50k-100k,2,Married,Student,Female,Returning,Firm2,0.7973465919494629
run,1,4,18,50k-100k,4,Married,Employed,Female,Returning,Firm2,0.5964643955230713
run,1,4,37,50k-100k,1,Married,Employed,Male,Returning,Firm2,0.9608016610145569
run,1,4,53,<50k,2,Divorced,Employed,Female,Returning,Firm2,0.544917106628418
run,1,4,22,50k-100k,1,Single,Employed,Male,New,,0.0
run,1,4,50,50k-100k,2,Single,Employed,Female,Returning,Firm1,0.5445889830589294
run,1,4,48,200k+,1,Single,Employed,Female,New,,0.0
run,1,4,20,200k+,1,Married,Employed,Female,Returning,Firm2,0.5851008296012878
run,1,4,42,50k-100k,3,Single,Employed,Male,New,,0.0
run,1,4,30,200k+,1,Single,Employed,Male,Returning,Firm1,0.42011213302612305
run,1,4,26,100k-200k,1,Divorced,Employed,Male,Returning,Firm2,0.6637215614318848
run,1,4,21,100k-200k,1,Married,Student,Male,Returning,Firm1,0.8499748110771179
run,1,4,55,100k-200k,1,Single,Employed,Male,New,,0.0
run,1,4,21,100k-200k,1,Married,Employed,Female,Returning,Firm1,0.805364727973938
run,1,4,37,50k-100k,1,Married,Employed,Female,New,,0.0
run,1,4,27,<50k,2,Single,Employed,Male,Returning,Firm1,0.5536019802093506
run,1,4,40,200k+,3,Married,Employed,Male,Returning,Firm1,0.4188939034938812
run,1,4,42,50k-100k,2,Married,Unemployed,Male,Returning,Firm1,0.9263753890991211
run,1,4,36,200k+,1,Divorced,Employed,Male,Returning,Firm1,0.8284381628036499
run,1,4,33,<50k,2,Single,Employed,Female,Returning,Firm2,0.5577713847160339
run,1,4,20,100k-200k,1,Divorced,Student,Female,Returning,Firm1,0.7023509740829468
run,1,4,26,<50k,4,Single,Employed,Male,Returning,Firm1,0.8148214817047119
run,1,4,18,<50k,2,Single,Student,Female,Returning,Firm1,0.679370641708374
run,1,4,53,<50k,2,Married,Employed,Male,Returning,Firm1,0.4228341281414032
run,1,4,23,200k+,1,Single,Employed,Male,Returning,Firm2,0.6597313284873962
run,1,4,31,200k+,1,Single,Employed,Male,Returning,Firm1,0.833928108215332
run,1,4,40,<50k,3,Divorced,Employed,Female,New,,0.0
run,1,4,21,<50k,1,Married,Student,Female,Returning,Firm1,0.4404063820838928
run,1,4,39,50k-100k,2,Single,Employed,Male,Returning,Firm2,0.7658067345619202
run,1,4,29,50k-100k,2,Married,Employed,Female,Returning,Firm2,0.7805099487304688
run,1,4,23,<50k,2,Single,Employed,Male,Returning,Firm1,0.7412312030792236
run,1,4,30,50k-100k,3,Divorced,Employed,Male,Returning,Firm2,0.9239028692245483
run,1,4,37,<50k,1,Single,Employed,Male,Returning,Firm1,0.7865073680877686
run,1,4,21,100k-200k,1,Single,Student,Male,New,,0.0
run,1,4,36,50k-100k,5,Single,Employed,Male,Returning,Firm2,0.6996427774429321
run,1,4,46,100k-200k,3,Single,Employed,Male,Returning,Firm2,0.68000727891922
run,1,4,18,100k-200k,1,Divorced,Employed,Male,Returning,Firm2,0.8856491446495056
run,1,4,41,<50k,2,Single,Employed,Male,Returning,Firm2,0.4495370090007782
run,1,4,18,50k-100k,1,Single,Employed,Male,New,,0.0
run,1,4,27,50k-100k,3,Single,Employed,Female,Returning,Firm1,0.4804397523403168
run,1,4,24,200k+,1,Single,Employed,Male,Returning,Firm1,0.9273070693016052
run,1,4,27,50k-100k,1,Single,Employed,Male,Returning,Firm2,0.740028977394104
run,1,4,23,<50k,3,Single,Employed,Female,Returning,Firm1,0.9200953841209412
run,1,4,25,100k-200k,4,Married,Employed,Male,Returning,Firm2,0.7137933373451233
run,1,4,43,50k-100k,1,Single,Employed,Male,Returning,Firm1,0.6570643186569214
run,1,4,36,200k+,1,Single,Employed,Female,Returning,Firm2,0.8139604926109314
run,1,4,47,50k-100k,2,Single,Employed,Male,Returning,Firm2,0.8487497568130493
run,1,4,52,50k-100k,5,Married,Employed,Female,New,,0.0
run,1,4,49,100k-200k,4,Single,Employed,Male,Returning,Firm2,0.5266407132148743
run,1,4,28,200k+,1,Single,Employed,Female,Returning,Firm2,0.4455595910549164
run,1,4,20,50k-100k,3,Married,Student,Male,Returning,Firm2,0.6244152188301086
run,1,4,34,50k-100k,4,Single,Employed,Female,Returning,Firm2,0.6445978283882141
run,1,4,52,50k-100k,1,Single,Employed,Female,Returning,Firm1,0.9620934724807739
run,1,4,41,50k-100k,2,Single,Employed,Male,Returning,Firm1,0.5056305527687073
run,1,4,35,50k-100k,2,Single,Employed,Female,Returning,Firm2,0.9878588914871216
run,1,4,49,100k-200k,4,Single,Employed,Male,Returning,Firm2,0.5266407132148743
run,1,4,34,100k-200k,1,Single,Employed,Female,New,,0.0
run,1,4,18,50k-100k,2,Married,Student,Female,New,,0.0
run,1,4,33,50k-100k,4,Divorced,Employed,Male,Returning,Firm1,0.49170956015586853
run,1,4,41,200k+,4,Married,Employed,Male,New,,0.0
run,1,4,36,50k-100k,3,Single,Employed,Female,Returning,Firm2,0.6617571711540222
run,1,4,18,100k-200k,1,Single,Student,Female,Returning,Firm2,0.42763301730155945
run,1,4,36,50k-100k,1,Single,Employed,Male,Returning,Firm1,0.8910489082336426
run,1,4,46,50k-100k,1,Single,Employed,Male,Returning,Firm1,0.7102854251861572
run,1,4,39,200k+,1,Divorced,Unemployed,Female,New,,0.0
run,1,4,51,50k-100k,2,Single,Employed,Male,Returning,Firm2,0.4310152232646942
run,1,4,49,<50k,1,Married,Employed,Female,New,,0.0
run,1,4,36,50k-100k,6,Single,Employed,Female,Returning,Firm2,0.7169440984725952
run,1,4,28,100k-200k,2,Married,Employed,Female,New,,0.0
run,1,4,27,100k-200k,1,Single,Employed,Female,Returning,Firm2,0.8559215068817139
run,1,4,33,200k+,1,Divorced,Employed,Male,Returning,Firm1,0.4851563274860382
run,1,4,37,50k-100k,2,Single,Employed,Male,Returning,Firm2,0.8068540692329407
run,1,4,31,50k-100k,1,Single,Employed,Male,Returning,Firm1,0.5117892622947693
run,1,4,18,200k+,1,Single,Student,Female,Returning,Firm1,0.9447176456451416
run,1,4,33,<50k,1,Single,Employed,Female,Returning,Firm1,0.4298741817474365
run,1,4,19,<50k,3,Married,Student,Male,New,,0.0
run,1,4,49,50k-100k,3,Single,Employed,Female,Returning,Firm1,0.5891678333282471
run,1,4,38,50k-100k,1,Single,Employed,Female,Returning,Firm1,0.8071717619895935
run,1,4,52,<50k,2,Single,Employed,Male,Returning,Firm1,0.6478403210639954
run,1,4,25,<50k,2,Married,Unemployed,Male,Returning,Firm1,0.7735075950622559
run,1,4,54,100k-200k,3,Single,Employed,Male,New,,0.0
run,1,4,33,50k-100k,2,Single,Employed,Male,Returning,Firm2,0.5947523713111877
run,1,4,18,100k-200k,3,Married,Student,Female,Returning,Firm2,0.8018555045127869
run,1,4,23,<50k,1,Married,Employed,Female,Returning,Firm1,0.825019359588623
run,1,4,45,200k+,3,Single,Employed,Female,Returning,Firm2,0.7505010962486267
run,1,4,28,50k-100k,3,Single,Employed,Female,Returning,Firm1,0.7400945425033569
run,1,4,58,50k-100k,5,Single,Employed,Male,New,,0.0
run,1,4,37,<50k,3,Married,Employed,Female,Returning,Firm1,0.8413492441177368
run,1,4,21,100k-200k,1,Single,Student,Female,New,,0.0
run,1,4,40,<50k,4,Single,Employed,Male,Returning,Firm1,0.9475283622741699
run,1,4,32,50k-100k,1,Single,Employed,Female,New,,0.0
run,1,4,21,50k-100k,1,Divorced,Student,Male,Returning,Firm1,0.9878789186477661
run,1,4,46,200k+,4,Divorced,Employed,Male,Returning,Firm2,0.9403518438339233
run,1,4,48,<50k,4,Single,Employed,Male,Returning,Firm1,0.756303608417511
run,1,4,33,<50k,2,Single,Employed,Male,Returning,Firm1,0.8303074836730957
run,1,4,27,200k+,4,Single,Employed,Male,Returning,Firm2,0.5396655201911926
run,1,4,40,50k-100k,2,Single,Employed,Male,New,,0.0
run,1,4,56,<50k,1,Single,Employed,Female,New,,0.0
run,1,4,31,200k+,2,Divorced,Employed,Female,New,,0.0
run,1,4,37,50k-100k,1,Married,Employed,Male,Returning,Firm1,0.4360174238681793
run,1,4,18,100k-200k,1,Single,Student,Male,New,,0.0
run,1,4,28,50k-100k,2,Divorced,Employed,Male,Returning,Firm1,0.6747897267341614
run,1,4,31,50k-100k,2,Divorced,Employed,Male,Returning,Firm1,0.6068797707557678
run,1,4,40,200k+,1,Married,Employed,Male,New,,0.0
run,1,4,18,<50k,4,Single,Employed,Male,Returning,Firm2,0.8310709595680237
run,1,4,40,50k-100k,1,Single,Employed,Male,Returning,Firm1,0.9169674515724182
run,1,4,18,<50k,2,Single,Student,Male,Returning,Firm1,0.4132028818130493
run,1,4,40,<50k,2,Single,Unemployed,Female,Returning,Firm1,0.7869493961334229
run,1,4,18,100k-200k,3,Divorced,Student,Female,Returning,Firm2,0.7231801152229309
run,1,4,36,100k-200k,3,Single,Employed,Male,New,,0.0
run,1,4,33,100k-200k,4,Divorced,Employed,Male,New,,0.0
run,1,4,35,50k-100k,1,Divorced,Employed,Female,Returning,Firm1,0.6558993458747864
run,1,4,28,50k-100k,3,Married,Employed,Male,Returning,Firm2,0.7943711876869202
run,1,4,18,100k-200k,1,Single,Student,Male,Returning,Firm1,0.48806673288345337
run,1,4,18,50k-100k,2,Single,Student,Female,New,,0.0
run,1,4,44,50k-100k,3,Single,Employed,Female,Returning,Firm2,0.8319025635719299
run,1,4,31,<50k,1,Single,Employed,Male,Returning,Firm1,0.9004530310630798
run,1,4,24,50k-100k,3,Married,Employed,Male,New,,0.0
run,1,4,44,200k+,3,Single,Employed,Male,New,,0.0
run,1,4,52,50k-100k,1,Divorced,Employed,Female,Returning,Firm1,0.46830040216445923
run,1,4,35,50k-100k,2,Single,Employed,Female,New,,0.0
run,1,4,49,200k+,1,Married,Employed,Female,Returning,Firm2,0.9216743111610413
run,1,4,57,200k+,1,Married,Employed,Female,New,,0.0
run,1,4,42,50k-100k,3,Married,Employed,Male,New,,0.0
run,1,4,40,50k-100k,4,Single,Employed,Male,Returning,Firm1,0.7473117113113403
run,1,4,44,50k-100k,2,Divorced,Employed,Male,New,,0.0
run,1,4,50,200k+,1,Single,Employed,Male,New,,0.0
run,1,4,50,50k-100k,1,Married,Employed,Female,New,,0.0
run,1,4,40,100k-200k,5,Married,Employed,Female,Returning,Firm2,0.5176182389259338
run,1,4,31,100k-200k,1,Married,Employed,Female,New,,0.0
run,1,4,47,<50k,2,Married,Employed,Male,New,,0.0
run,1,4,44,200k+,3,Married,Employed,Female,New,,0.0
run,1,4,53,200k+,4,Single,Employed,Female,New,,0.0
run,1,4,18,<50k,2,Divorced,Student,Male,New,,0.0
run,1,4,42,50k-100k,3,Single,Employed,Male,Returning,Firm2,0.41580936312675476
run,1,4,56,<50k,1,Divorced,Employed,Female,New,,0.0
run,1,4,31,100k-200k,1,Single,Employed,Male,New,,0.0
run,1,4,25,<50k,1,Married,Employed,Male,New,,0.0
run,1,4,18,50k-100k,6,Single,Employed,Male,Returning,Firm2,0.5552940368652344
run,1,4,18,200k+,1,Single,Employed,Female,Returning,Firm2,0.6472431421279907
run,1,4,61,<50k,3,Married,Employed,Female,Returning,Firm1,0.6381649971008301
run,1,4,39,100k-200k,1,Married,Employed,Male,Returning,Firm1,0.4610523283481598
run,1,4,21,50k-100k,2,Married,Employed,Male,New,,0.0
run,1,4,44,<50k,2,Single,Employed,Female,New,,0.0
run,1,4,27,50k-100k,1,Single,Employed,Female,New,,0.0
run,1,4,47,<50k,3,Single,Employed,Male,New,,0.0
run,1,4,57,100k-200k,2,Single,Employed,Female,Returning,Firm1,0.4141373038291931
run,1,4,41,50k-100k,2,Single,Employed,Male,New,,0.0
run,1,4,45,50k-100k,4,Single,Unemployed,Female,Returning,Firm2,0.4852108061313629
run,1,4,45,<50k,3,Single,Employed,Female,Returning,Firm2,0.6575051546096802
run,1,4,48,<50k,1,Divorced,Employed,Male,Returning,Firm2,0.8856586813926697
run,1,4,37,50k-100k,1,Married,Employed,Male,New,,0.0
run,1,4,47,50k-100k,2,Single,Employed,Female,New,,0.0
run,1,4,47,<50k,1,Single,Unemployed,Female,Returning,Firm2,0.5250253677368164
run,1,4,53,100k-200k,2,Single,Employed,Male,Returning,Firm1,0.9805744886398315
run,1,4,18,50k-100k,1,Married,Student,Female,New,,0.0
run,1,4,23,200k+,3,Single,Employed,Female,New,,0.0
run,1,4,47,50k-100k,5,Single,Employed,Female,Returning,Firm1,0.793552577495575
run,1,4,40,50k-100k,1,Married,Employed,Female,New,,0.0
run,1,4,43,50k-100k,3,Single,Employed,Male,Returning,Firm1,0.45915696024894714
run,1,4,32,50k-100k,3,Single,Employed,Female,Returning,Firm1,0.8099595308303833
run,1,4,18,100k-200k,2,Single,Employed,Female,Returning,Firm1,0.711134672164917
run,1,4,38,200k+,2,Single,Employed,Male,Returning,Firm1,0.5282269716262817
run,1,4,37,100k-200k,1,Single,Unemployed,Male,Returning,Firm1,0.4622729420661926
run,1,4,57,100k-200k,3,Married,Employed,Female,Returning,Firm1,0.5689496994018555
run,1,4,35,200k+,1,Single,Employed,Male,New,,0.0
run,1,4,29,<50k,5,Single,Employed,Female,Returning,Firm2,0.6939538717269897
run,1,4,52,<50k,1,Married,Employed,Male,Returning,Firm2,0.7015715837478638
run,1,4,52,50k-100k,4,Single,Employed,Female,Returning,Firm1,0.7144439220428467
run,1,4,56,50k-100k,4,Married,Employed,Male,Returning,Firm1,0.7896938323974609
run,1,4,34,50k-100k,5,Single,Employed,Female,New,,0.0
run,1,4,27,100k-200k,3,Single,Unemployed,Female,Returning,Firm1,0.5169398188591003
run,1,4,21,50k-100k,1,Single,Employed,Male,New,,0.0
run,1,4,25,<50k,1,Single,Employed,Male,New,,0.0
run,1,4,43,<50k,1,Married,Employed,Male,Returning,Firm1,0.6102793216705322
run,1,4,24,200k+,1,Married,Employed,Female,Returning,Firm1,0.5764709115028381
run,1,4,29,<50k,2,Married,Employed,Female,New,,0.0
run,1,4,49,50k-100k,1,Single,Employed,Female,New,,0.0
run,1,4,39,100k-200k,5,Married,Employed,Male,Returning,Firm2,0.8651987314224243
run,1,4,18,50k-100k,1,Divorced,Student,Female,Returning,Firm2,0.605383038520813
run,1,4,29,50k-100k,2,Single,Employed,Female,Returning,Firm2,0.7561813592910767
run,1,4,22,50k-100k,2,Single,Employed,Male,Returning,Firm2,0.7888157367706299
run,1,4,39,<50k,4,Married,Employed,Female,Returning,Firm1,0.7516422867774963
run,1,4,44,<50k,5,Single,Employed,Male,Returning,Firm1,0.5152013897895813
run,1,4,37,50k-100k,1,Single,Employed,Female,New,,0.0
run,1,4,26,<50k,3,Married,Employed,Female,Returning,Firm1,0.8359698057174683
run,1,4,29,<50k,1,Single,Employed,Male,New,,0.0
run,1,4,54,200k+,1,Single,Employed,Female,New,,0.0
run,1,4,63,100k-200k,1,Single,Unemployed,Female,New,,0.0
run,1,4,34,50k-100k,2,Married,Employed,Male,Returning,Firm1,0.4785064458847046
run,1,4,52,<50k,1,Single,Employed,Male,Returning,Firm2,0.45026281476020813
run,1,4,28,<50k,1,Single,Employed,Male,New,,0.0
run,1,4,24,100k-200k,2,Single,Employed,Male,New,,0.0
run,1,4,22,100k-200k,1,Divorced,Unemployed,Male,Returning,Firm2,0.7200724482536316
run,1,4,32,200k+,1,Single,Employed,Male,Returning,Firm2,0.7389440536499023
run,1,4,37,50k-100k,2,Divorced,Employed,Female,Returning,Firm1,0.45099690556526184
run,1,4,52,100k-200k,1,Married,Employed,Female,New,,0.0
run,1,4,18,50k-100k,3,Single,Employed,Female,Returning,Firm2,0.5029280185699463
run,1,4,21,100k-200k,1,Married,Student,Male,Returning,Firm1,0.8499748110771179
run,1,4,37,<50k,2,Divorced,Employed,Female,New,,0.0
run,1,4,29,100k-200k,3,Single,Employed,Male,Returning,Firm1,0.594737708568573
run,1,4,47,200k+,3,Single,Employed,Female,New,,0.0
run,1,4,46,100k-200k,2,Single,Employed,Male,Returning,Firm2,0.45534345507621765
run,1,4,49,200k+,1,Divorced,Employed,Female,New,,0.0
run,1,4,18,200k+,1,Single,Employed,Male,Returning,Firm1,0.7644256353378296
run,1,4,30,100k-200k,2,Married,Employed,Female,Returning,Firm1,0.8347752690315247
run,1,4,48,50k-100k,3,Married,Employed,Male,Returning,Firm2,0.6563419103622437
run,1,4,45,<50k,1,Married,Employed,Female,Returning,Firm1,0.9923669099807739
run,1,4,37,50k-100k,1,Single,Employed,Male,Returning,Firm1,0.9428235292434692
run,1,4,25,50k-100k,3,Married,Employed,Female,New,,0.0
run,1,4,41,100k-200k,2,Single,Employed,Female,Returning,Firm2,0.537031888961792
run,1,4,25,200k+,3,Single,Employed,Male,Returning,Firm2,0.5594484210014343
run,1,4,41,50k-100k,4,Single,Employed,Male,New,,0.0
run,1,4,21,200k+,4,Married,Student,Male,Returning,Firm2,0.9102914929389954
run,1,4,31,50k-100k,1,Married,Employed,Female,Returning,Firm2,0.40054386854171753
run,1,4,34,50k-100k,2,Single,Unemployed,Female,Returning,Firm1,0.7326167821884155
run,1,4,54,<50k,2,Married,Employed,Female,Returning,Firm1,0.6474339365959167
run,1,4,51,100k-200k,2,Married,Employed,Male,Returning,Firm1,0.4619232416152954
run,1,4,40,100k-200k,1,Married,Employed,Male,Returning,Firm1,0.7587738037109375
run,1,4,31,200k+,2,Single,Employed,Female,New,,0.0
run,1,4,36,200k+,1,Married,Employed,Female,New,,0.0
run,1,4,21,200k+,1,Married,Student,Male,Returning,Firm1,0.6678060293197632
run,1,4,30,200k+,2,Single,Employed,Male,Returning,Firm2,0.8239201307296753
run,1,4,28,200k+,1,Single,Employed,Female,Returning,Firm2,0.6904470920562744
run,1,4,38,50k-100k,2,Married,Employed,Male,Returning,Firm2,0.4378831088542938
run,1,4,34,<50k,1,Single,Employed,Male,Returning,Firm2,0.5687163472175598
run,1,4,43,200k+,3,Divorced,Employed,Male,New,,0.0
run,1,4,47,100k-200k,3,Single,Employed,Male,New,,0.0
run,1,4,34,100k-200k,2,Single,Employed,Male,Returning,Firm1,0.4224454462528229
run,1,4,21,200k+,1,Married,Student,Female,Returning,Firm2,0.7434536218643188
run,1,4,35,100k-200k,2,Married,Unemployed,Male,New,,0.0
run,1,4,25,<50k,2,Married,Employed,Male,Returning,Firm2,0.531954824924469
run,1,4,44,50k-100k,4,Single,Employed,Male,Returning,Firm2,0.5810661315917969
run,1,4,53,200k+,1,Divorced,Employed,Female,Returning,Firm1,0.8004697561264038
run,1,4,25,<50k,3,Single,Employed,Male,Returning,Firm2,0.9102129936218262
run,1,4,33,100k-200k,1,Married,Employed,Male,New,,0.0
run,1,4,18,200k+,2,Single,Student,Female,Returning,Firm1,0.6701770424842834
run,1,4,19,50k-100k,1,Single,Student,Female,Returning,Firm2,0.44962283968925476
run,1,4,60,<50k,3,Single,Employed,Female,Returning,Firm2,0.45348379015922546
run,1,4,52,50k-100k,3,Married,Employed,Male,Returning,Firm2,0.57774418592453
run,1,4,34,<50k,1,Single,Employed,Male,Returning,Firm1,0.7001174688339233
run,1,4,47,200k+,1,Married,Employed,Female,Returning,Firm2,0.7742559313774109
run,1,4,18,50k-100k,1,Single,Student,Female,Returning,Firm2,0.7752899527549744
run,1,4,22,50k-100k,3,Single,Employed,Male,Returning,Firm2,0.5443468689918518
run,1,4,29,200k+,3,Single,Employed,Male,Returning,Firm1,0.7763115167617798
run,1,4,44,200k+,1,Single,Employed,Female,New,,0.0
run,1,4,26,50k-100k,1,Married,Employed,Female,New,,0.0
run,1,4,23,50k-100k,3,Married,Employed,Female,Returning,Firm1,0.9111214280128479
run,1,4,18,200k+,2,Single,Employed,Male,New,,0.0
run,1,4,47,<50k,2,Single,Employed,Male,Returning,Firm1,0.4770890772342682
run,1,4,18,50k-100k,1,Divorced,Student,Male,Returning,Firm1,0.8049396872520447
run,1,4,51,<50k,3,Single,Employed,Male,Returning,Firm1,0.5024991631507874
run,1,4,41,<50k,1,Divorced,Employed,Male,Returning,Firm1,0.951361894607544
run,1,4,18,200k+,4,Single,Employed,Female,New,,0.0
run,1,4,28,50k-100k,3,Divorced,Employed,Male,New,,0.0
run,1,4,53,50k-100k,1,Married,Employed,Female,New,,0.0
run,1,4,30,50k-100k,1,Single,Employed,Female,Returning,Firm1,0.5691342949867249
run,1,4,36,50k-100k,6,Married,Employed,Female,New,,0.0
run,1,4,50,50k-100k,5,Single,Employed,Male,Returning,Firm2,0.5049459934234619
run,1,4,18,<50k,3,Married,Student,Male,Returning,Firm1,0.9631572365760803
run,1,4,52,<50k,5,Married,Employed,Female,New,,0.0
